领域,年份,会议或期刊名,文章名,链接,代码仓库,数据集或基准链接,本地的下载路径,文章类别,备注
cs.AI,2026,AAAI,PLA-MGRA: Multi-Granularity and Relation-Aware Learning for Efficient and Generalizable Protein-Ligand Binding Affinity Prediction,https://doi.org/10.1609/aaai.v40i1.37031,,,,,DBLP XML fallback
cs.AI,2026,AAAI,MergeDNA: Context-Aware Genome Modeling with Dynamic Tokenization Through Token Merging,https://doi.org/10.1609/aaai.v40i1.37032,,,,方法型,DBLP XML fallback
cs.AI,2026,AAAI,Beyond Fully Supervised Pixel Annotations: Scribble-Driven Weakly-Supervised Framework for Image Manipulation Localization,https://doi.org/10.1609/aaai.v40i1.37033,,,,系统型,DBLP XML fallback
cs.AI,2026,AAAI,RFF-TTA: Physical Information-Aware Prototype for Temporally Varying RF Fingerprinting Online Test-Time-Adaptation,https://doi.org/10.1609/aaai.v40i1.37034,,,,,DBLP XML fallback
cs.AI,2026,AAAI,Adaptive Fidelity Estimation for Quantum Programs with Graph-Guided Noise Awareness,https://doi.org/10.1609/aaai.v40i1.37035,,,,,DBLP XML fallback
cs.AI,2026,AAAI,Guided Distillation and Risk Adaptive Evolution for Multi-Robot Navigation,https://doi.org/10.1609/aaai.v40i1.37036,,,,,DBLP XML fallback
cs.AI,2026,AAAI,DS-ProGen: A Dual-Structure Deep Language Model for Functional Protein Design,https://doi.org/10.1609/aaai.v40i1.37037,,,,方法型,DBLP XML fallback
cs.AI,2026,AAAI,Uncovering Pretraining Code in LLMs: A Syntax-Aware Attribution Approach,https://doi.org/10.1609/aaai.v40i1.37038,,,,方法型,DBLP XML fallback
cs.AI,2026,AAAI,Factorization-in-Loop: Proximal Fill-in Minimization for Sparse Matrix Reordering,https://doi.org/10.1609/aaai.v40i1.37039,,,,,DBLP XML fallback
cs.AI,2026,AAAI,Benchmarking LLMs for Political Science: A United Nations Perspective,https://doi.org/10.1609/aaai.v40i1.37040,,,,bench/dataset型,DBLP XML fallback
cs.AI,2026,AAAI,CellStream: Dynamical Optimal Transport Informed Embeddings for Reconstructing Cellular Trajectories from Snapshots Data,https://doi.org/10.1609/aaai.v40i1.37041,,,,,DBLP XML fallback
cs.AI,2026,AAAI,Multimodal Table Understanding with Difficulty-aware Reinforcement Learning,https://doi.org/10.1609/aaai.v40i1.37042,,,,,DBLP XML fallback
cs.AI,2026,AAAI,NOTAM-Evolve: A Knowledge-Guided Self-Evolving Optimization Framework with LLMs for NOTAM Interpretation,https://doi.org/10.1609/aaai.v40i1.37043,,,,系统型,DBLP XML fallback
cs.AI,2026,AAAI,ProtSAE: Disentangling and Interpreting Protein Language Models via Semantically-Guided Sparse Autoencoders,https://doi.org/10.1609/aaai.v40i1.37044,,,,方法型,DBLP XML fallback
cs.AI,2026,AAAI,Predict and Resist: Long-Term Accident Anticipation Under Sensor Noise,https://doi.org/10.1609/aaai.v40i1.37045,,,,,DBLP XML fallback
cs.AI,2026,AAAI,CLM-Access: A Specialized Foundation Model for High-Dimensional Single-Cell ATAC-Seq Analysis,https://doi.org/10.1609/aaai.v40i1.37046,,,,方法型,DBLP XML fallback
cs.AI,2026,AAAI,When Genes Speak: A Semantic-Guided Framework for Spatially Resolved Transcriptomics Data Clustering,https://doi.org/10.1609/aaai.v40i1.37047,,,,系统型,DBLP XML fallback
cs.AI,2026,AAAI,LLMs Unleashed: Generating Protocol Code from RFC Specifications,https://doi.org/10.1609/aaai.v40i1.37048,,,,,DBLP XML fallback
cs.AI,2026,AAAI,From Blind Transfer to Wise Selection: Prototype-Driven Neighbor-Domain Adaptation for Fake News Detection,https://doi.org/10.1609/aaai.v40i1.37049,,,,,DBLP XML fallback
cs.AI,2026,AAAI,PHPFND: Detecting Fake News via Post-Hoc Processing of LLMs Hallucination,https://doi.org/10.1609/aaai.v40i1.37050,,,,,DBLP XML fallback
cs.AI,2026,AAAI,DynamicRTL: RTL Representation Learning for Dynamic Circuit Behavior,https://doi.org/10.1609/aaai.v40i1.37051,,,,,DBLP XML fallback
cs.AI,2026,AAAI,MedLA: A Logic-Driven Multi-Agent Framework for Complex Medical Reasoning with Large Language Models,https://doi.org/10.1609/aaai.v40i2.37052,,,,系统型,DBLP XML fallback
cs.AI,2020,IJCAI,An Algorithm for Multi-Attribute Diverse Matching,https://doi.org/10.24963/ijcai.2020/1,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Intention Progression under Uncertainty,https://doi.org/10.24963/ijcai.2020/2,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,"Social Ranking Manipulability for the CP-Majority, Banzhaf and Lexicographic Excellence Solutions",https://doi.org/10.24963/ijcai.2020/3,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Maximum Nash Welfare and Other Stories About EFX,https://doi.org/10.24963/ijcai.2020/4,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Speeding Up Incomplete GDL-based Algorithms for Multi-agent Optimization with Dense Local Utilities,https://doi.org/10.24963/ijcai.2020/5,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Almost Group Envy-free Allocation of Indivisible Goods and Chores,https://doi.org/10.24963/ijcai.2020/6,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Uniform Welfare Guarantees Under Identical Subadditive Valuations,https://doi.org/10.24963/ijcai.2020/7,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Biased Opinion Dynamics: When the Devil is in the Details,https://doi.org/10.24963/ijcai.2020/8,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Formalizing Group and Propagated Trust in Multi-Agent Systems,https://doi.org/10.24963/ijcai.2020/9,,,,系统型,DBLP XML fallback
cs.AI,2020,IJCAI,Fine-Grained View on Bribery for Group Identification,https://doi.org/10.24963/ijcai.2020/10,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Evaluating Approval-Based Multiwinner Voting in Terms of Robustness to Noise,https://doi.org/10.24963/ijcai.2020/11,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Decentralized MCTS via Learned Teammate Models,https://doi.org/10.24963/ijcai.2020/12,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,On the Complexity of Winner Verification and Candidate Winner for Multiwinner Voting Rules,https://doi.org/10.24963/ijcai.2020/13,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Stable Roommate Problem with Diversity Preferences,https://doi.org/10.24963/ijcai.2020/14,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Strategic Campaign Management in Apportionment Elections,https://doi.org/10.24963/ijcai.2020/15,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Concentration of Distortion: The Value of Extra Voters in Randomized Social Choice,https://doi.org/10.24963/ijcai.2020/16,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Assume-Guarantee Synthesis for Prompt Linear Temporal Logic,https://doi.org/10.24963/ijcai.2020/17,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Peer-Prediction in the Presence of Outcome Dependent Lying Incentives,https://doi.org/10.24963/ijcai.2020/18,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Proportionality in Approval-Based Elections With a Variable Number of Winners,https://doi.org/10.24963/ijcai.2020/19,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Flow-Based Network Creation Games,https://doi.org/10.24963/ijcai.2020/20,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Stable Matchings with Diversity Constraints: Affirmative Action is beyond NP,https://doi.org/10.24963/ijcai.2020/21,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Mechanism Design for School Choice with Soft Diversity Constraints,https://doi.org/10.24963/ijcai.2020/22,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Maximizing Welfare with Incentive-Aware Evaluation Mechanisms,https://doi.org/10.24963/ijcai.2020/23,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,"Ethics, Prosperity, and Society: Moral Evaluation Using Virtue Ethics and Utilitarianism",https://doi.org/10.24963/ijcai.2020/24,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Prophet Inequalities for Bayesian Persuasion,https://doi.org/10.24963/ijcai.2020/25,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Fair Division of Time: Multi-layered Cake Cutting,https://doi.org/10.24963/ijcai.2020/26,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Well-Structured Committees,https://doi.org/10.24963/ijcai.2020/27,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Evaluating Committees for Representative Democracies: the Distortion and Beyond,https://doi.org/10.24963/ijcai.2020/28,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,The Complexity of Election Problems with Group-Separable Preferences,https://doi.org/10.24963/ijcai.2020/29,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Logics of Allies and Enemies: A Formal Approach to the Dynamics of Social Balance Theory,https://doi.org/10.24963/ijcai.2020/30,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Synthesis of Deceptive Strategies in Reachability Games with Action Misperception,https://doi.org/10.24963/ijcai.2020/31,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Selecting Voting Locations for Fun and Profit,https://doi.org/10.24963/ijcai.2020/32,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Incentive-Compatible Diffusion Auctions,https://doi.org/10.24963/ijcai.2020/33,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Strategyproof Mechanism for Two Heterogeneous Facilities with Constant Approximation Ratio,https://doi.org/10.24963/ijcai.2020/34,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Dinkelbach-Type Algorithm for Computing Quantal Stackelberg Equilibrium,https://doi.org/10.24963/ijcai.2020/35,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,A Penny for Your Thoughts: The Value of Communication in Ad Hoc Teamwork,https://doi.org/10.24963/ijcai.2020/36,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Convexity of b-matching Games,https://doi.org/10.24963/ijcai.2020/37,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Learning Optimal Temperature Region for Solving Mixed Integer Functional DCOPs,https://doi.org/10.24963/ijcai.2020/38,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Tight Approximation for Proportional Approval Voting,https://doi.org/10.24963/ijcai.2020/39,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Partial Adversarial Behavior Deception in Security Games,https://doi.org/10.24963/ijcai.2020/40,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Approximate Pareto Set for Fair and Efficient Allocation: Few Agent Types or Few Resource Types,https://doi.org/10.24963/ijcai.2020/41,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,A Deep Reinforcement Learning Approach to Concurrent Bilateral Negotiation,https://doi.org/10.24963/ijcai.2020/42,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Computational Aspects of Conditional Minisum Approval Voting in Elections with Interdependent Issues,https://doi.org/10.24963/ijcai.2020/43,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Combining Direct Trust and Indirect Trust in Multi-Agent Systems,https://doi.org/10.24963/ijcai.2020/44,,,,系统型,DBLP XML fallback
cs.AI,2020,IJCAI,Keeping Your Friends Close: Land Allocation with Friends,https://doi.org/10.24963/ijcai.2020/45,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Verifying Fault-Tolerance in Probabilistic Swarm Systems,https://doi.org/10.24963/ijcai.2020/46,,,,系统型,DBLP XML fallback
cs.AI,2020,IJCAI,Efficient Algorithms for Learning Revenue-Maximizing Two-Part Tariffs,https://doi.org/10.24963/ijcai.2020/47,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Model-Free Real-Time Autonomous Energy Management for a Residential Multi-Carrier Energy System: A Deep Reinforcement Learning Approach,https://doi.org/10.24963/ijcai.2020/48,,,,系统型,DBLP XML fallback
cs.AI,2020,IJCAI,Altruism in Coalition Formation Games,https://doi.org/10.24963/ijcai.2020/49,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,A Multi-Objective Approach to Mitigate Negative Side Effects,https://doi.org/10.24963/ijcai.2020/50,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,The Competitive Effects of Variance-based Pricing,https://doi.org/10.24963/ijcai.2020/51,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,When to Follow the Tip: Security Games with Strategic Informants,https://doi.org/10.24963/ijcai.2020/52,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Competition Among Contests: a Safety Level Analysis,https://doi.org/10.24963/ijcai.2020/53,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Participatory Budgeting with Project Interactions,https://doi.org/10.24963/ijcai.2020/54,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,PeerNomination: Relaxing Exactness for Increased Accuracy in Peer Selection,https://doi.org/10.24963/ijcai.2020/55,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Budgeted Facility Location Games with Strategic Facilities,https://doi.org/10.24963/ijcai.2020/56,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Monte-Carlo Tree Search for Scalable Coalition Formation,https://doi.org/10.24963/ijcai.2020/57,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Modelling Bounded Rationality in Multi-Agent Interactions by Generalized Recursive Reasoning,https://doi.org/10.24963/ijcai.2020/58,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Sybil-proof Answer Querying Mechanism,https://doi.org/10.24963/ijcai.2020/59,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,WEFE: The Word Embeddings Fairness Evaluation Framework,https://doi.org/10.24963/ijcai.2020/60,,,,系统型,DBLP XML fallback
cs.AI,2020,IJCAI,Individual Fairness Revisited: Transferring Techniques from Adversarial Robustness,https://doi.org/10.24963/ijcai.2020/61,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Achieving Outcome Fairness in Machine Learning Models for Social Decision Problems,https://doi.org/10.24963/ijcai.2020/62,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Relation-Based Counterfactual Explanations for Bayesian Network Classifiers,https://doi.org/10.24963/ijcai.2020/63,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Metamorphic Testing and Certified Mitigation of Fairness Violations in NLP Models,https://doi.org/10.24963/ijcai.2020/64,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Channel-Level Variable Quantization Network for Deep Image Compression,https://doi.org/10.24963/ijcai.2020/65,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Disentangled Feature Learning Network for Vehicle Re-Identification,https://doi.org/10.24963/ijcai.2020/66,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,EViLBERT: Learning Task-Agnostic Multimodal Sense Embeddings,https://doi.org/10.24963/ijcai.2020/67,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,"Collaborative Learning of Depth Estimation, Visual Odometry and Camera Relocalization from Monocular Videos",https://doi.org/10.24963/ijcai.2020/68,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,A 3D Convolutional Approach to Spectral Object Segmentation in Space and Time,https://doi.org/10.24963/ijcai.2020/69,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Reference Guided Face Component Editing,https://doi.org/10.24963/ijcai.2020/70,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,When Pedestrian Detection Meets Nighttime Surveillance: A New Benchmark,https://doi.org/10.24963/ijcai.2020/71,,,,bench/dataset型,DBLP XML fallback
cs.AI,2020,IJCAI,TextFuseNet: Scene Text Detection with Richer Fused Features,https://doi.org/10.24963/ijcai.2020/72,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,SelectScale: Mining More Patterns from Images via Selective and Soft Dropout,https://doi.org/10.24963/ijcai.2020/73,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,GSM: Graph Similarity Model for Multi-Object Tracking,https://doi.org/10.24963/ijcai.2020/74,,,,方法型,DBLP XML fallback
cs.AI,2020,IJCAI,Deep Interleaved Network for Single Image Super-Resolution with Asymmetric Co-Attention,https://doi.org/10.24963/ijcai.2020/75,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Meta Segmentation Network for Ultra-Resolution Medical Images,https://doi.org/10.24963/ijcai.2020/76,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Lifelong Zero-Shot Learning,https://doi.org/10.24963/ijcai.2020/77,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Large Scale Audiovisual Learning of Sounds with Weakly Labeled Data,https://doi.org/10.24963/ijcai.2020/78,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,JPEG Artifacts Removal via Compression Quality Ranker-Guided Networks,https://doi.org/10.24963/ijcai.2020/79,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,SimPropNet: Improved Similarity Propagation for Few-shot Image Segmentation,https://doi.org/10.24963/ijcai.2020/80,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Multi-graph Fusion for Functional Neuroimaging Biomarker Detection,https://doi.org/10.24963/ijcai.2020/81,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Learning from the Scene and Borrowing from the Rich: Tackling the Long Tail in Scene Graph Generation,https://doi.org/10.24963/ijcai.2020/82,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Bottom-up and Top-down: Bidirectional Additive Net for Edge Detection,https://doi.org/10.24963/ijcai.2020/83,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,SceneEncoder: Scene-Aware Semantic Segmentation of Point Clouds with A Learnable Scene Descriptor,https://doi.org/10.24963/ijcai.2020/84,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Characterizing Similarity of Visual Stimulus from Associated Neuronal Response,https://doi.org/10.24963/ijcai.2020/85,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Spatiotemporal Super-Resolution with Cross-Task Consistency and Its Semi-supervised Extension,https://doi.org/10.24963/ijcai.2020/86,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Generating Person Images with Appearance-aware Pose Stylizer,https://doi.org/10.24963/ijcai.2020/87,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,SBAT: Video Captioning with Sparse Boundary-Aware Transformer,https://doi.org/10.24963/ijcai.2020/88,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Multichannel Color Image Denoising via Weighted Schatten p-norm Minimization,https://doi.org/10.24963/ijcai.2020/89,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Super-Resolution and Inpainting with Degraded and Upgraded Generative Adversarial Networks,https://doi.org/10.24963/ijcai.2020/90,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Real-World Automatic Makeup via Identity Preservation Makeup Net,https://doi.org/10.24963/ijcai.2020/91,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Human Consensus-Oriented Image Captioning,https://doi.org/10.24963/ijcai.2020/92,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Biased Feature Learning for Occlusion Invariant Face Recognition,https://doi.org/10.24963/ijcai.2020/93,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,Channel Pruning via Automatic Structure Search,https://doi.org/10.24963/ijcai.2020/94,,,,,DBLP XML fallback
cs.AI,2020,IJCAI,GestureDet: Real-time Student Gesture Analysis with Multi-dimensional Attention-based Detector,https://doi.org/10.24963/ijcai.2020/95,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Distance Polymatrix Coordination Games,https://doi.org/10.24963/ijcai.2021/1,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Diversity in Kemeny Rank Aggregation: A Parameterized Approach,https://doi.org/10.24963/ijcai.2021/2,,,,方法型,DBLP XML fallback
cs.AI,2021,IJCAI,School Choice with Flexible Diversity Goals and Specialized Seats,https://doi.org/10.24963/ijcai.2021/3,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,PROPm Allocations of Indivisible Goods to Multiple Agents,https://doi.org/10.24963/ijcai.2021/4,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Learning Within an Instance for Designing High-Revenue Combinatorial Auctions,https://doi.org/10.24963/ijcai.2021/5,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Combining Fairness and Optimality when Selecting and Allocating Projects,https://doi.org/10.24963/ijcai.2021/6,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Two Influence Maximization Games on Graphs Made Temporal,https://doi.org/10.24963/ijcai.2021/7,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Winner Robustness via Swap- and Shift-Bribery: Parameterized Counting Complexity and Experiments,https://doi.org/10.24963/ijcai.2021/8,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Putting a Compass on the Map of Elections,https://doi.org/10.24963/ijcai.2021/9,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Loyalty in Cardinal Hedonic Games,https://doi.org/10.24963/ijcai.2021/10,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Approximating the Shapley Value Using Stratified Empirical Bernstein Sampling,https://doi.org/10.24963/ijcai.2021/11,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Picking Sequences and Monotonicity in Weighted Fair Division,https://doi.org/10.24963/ijcai.2021/12,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Fractional Matchings under Preferences: Stability and Optimality,https://doi.org/10.24963/ijcai.2021/13,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Temporal Induced Self-Play for Stochastic Bayesian Games,https://doi.org/10.24963/ijcai.2021/14,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Cooperation in Threshold Public Projects with Binary Actions,https://doi.org/10.24963/ijcai.2021/15,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Learning in Markets: Greed Leads to Chaos but Following the Price is Right,https://doi.org/10.24963/ijcai.2021/16,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Identifying Norms from Observation Using MCMC Sampling,https://doi.org/10.24963/ijcai.2021/17,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Improving Multi-agent Coordination by Learning to Estimate Contention,https://doi.org/10.24963/ijcai.2021/18,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Multi-Agent Intention Progression with Black-Box Agents,https://doi.org/10.24963/ijcai.2021/19,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,The Parameterized Complexity of Connected Fair Division,https://doi.org/10.24963/ijcai.2021/20,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Neural Regret-Matching for Distributed Constraint Optimization Problems,https://doi.org/10.24963/ijcai.2021/21,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Online Selection of Diverse Committees,https://doi.org/10.24963/ijcai.2021/22,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Graphical Cake Cutting via Maximin Share,https://doi.org/10.24963/ijcai.2021/23,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Keep Your Distance: Land Division With Separation,https://doi.org/10.24963/ijcai.2021/24,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,On a Competitive Secretary Problem with Deferred Selections,https://doi.org/10.24963/ijcai.2021/25,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Relaxed Core Stability in Fractional Hedonic Games,https://doi.org/10.24963/ijcai.2021/26,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Reasoning over Argument-Incomplete AAFs in the Presence of Correlations,https://doi.org/10.24963/ijcai.2021/27,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Kemeny Consensus Complexity,https://doi.org/10.24963/ijcai.2021/28,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Two-Sided Matching Meets Fair Division,https://doi.org/10.24963/ijcai.2021/29,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Worst-case Bounds on Power vs. Proportion in Weighted Voting Games with Application to False-name Manipulation,https://doi.org/10.24963/ijcai.2021/30,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Even More Effort Towards Improved Bounds and Fixed-Parameter Tractability for Multiwinner Rules,https://doi.org/10.24963/ijcai.2021/31,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Fair and Efficient Resource Allocation with Partial Information,https://doi.org/10.24963/ijcai.2021/32,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Accomplice Manipulation of the Deferred Acceptance Algorithm,https://doi.org/10.24963/ijcai.2021/33,,,,方法型,DBLP XML fallback
cs.AI,2021,IJCAI,Guaranteeing Maximin Shares: Some Agents Left Behind,https://doi.org/10.24963/ijcai.2021/34,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,"Surprisingly Popular Voting Recovers Rankings, Surprisingly!",https://doi.org/10.24963/ijcai.2021/35,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,SURPRISE! and When to Schedule It,https://doi.org/10.24963/ijcai.2021/36,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Dynamic Proportional Rankings,https://doi.org/10.24963/ijcai.2021/37,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,"A Polynomial-time, Truthful, Individually Rational and Budget Balanced Ridesharing Mechanism",https://doi.org/10.24963/ijcai.2021/38,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Participatory Budgeting with Project Groups,https://doi.org/10.24963/ijcai.2021/39,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Interaction Considerations in Learning from Humans,https://doi.org/10.24963/ijcai.2021/40,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Two-Stage Facility Location Games with Strategic Clients and Facilities,https://doi.org/10.24963/ijcai.2021/41,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Fairness in Long-Term Participatory Budgeting,https://doi.org/10.24963/ijcai.2021/42,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Strategyproof Randomized Social Choice for Restricted Sets of Utility Functions,https://doi.org/10.24963/ijcai.2021/43,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Budget-feasible Mechanisms for Representing Groups of Agents Proportionally,https://doi.org/10.24963/ijcai.2021/44,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Improving Welfare in One-Sided Matchings using Simple Threshold Queries,https://doi.org/10.24963/ijcai.2021/45,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Generalized Kings and Single-Elimination Winners in Random Tournaments,https://doi.org/10.24963/ijcai.2021/46,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Almost Envy-Freeness for Groups: Improved Bounds via Discrepancy Theory,https://doi.org/10.24963/ijcai.2021/47,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Winner Determination and Strategic Control in Conditional Approval Voting,https://doi.org/10.24963/ijcai.2021/48,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Majority Vote in Social Networks: Make Random Friends or Be Stubborn to Overpower Elites,https://doi.org/10.24963/ijcai.2021/49,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Mean Field Games Flock! The Reinforcement Learning Way,https://doi.org/10.24963/ijcai.2021/50,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Data-Driven Methods for Balancing Fairness and Efficiency in Ride-Pooling,https://doi.org/10.24963/ijcai.2021/51,,,,方法型,DBLP XML fallback
cs.AI,2021,IJCAI,Shortlisting Rules and Incentives in an End-to-End Model for Participatory Budgeting,https://doi.org/10.24963/ijcai.2021/52,,,,方法型,DBLP XML fallback
cs.AI,2021,IJCAI,Matchings with Group Fairness Constraints: Online and Offline Algorithms,https://doi.org/10.24963/ijcai.2021/53,,,,方法型,DBLP XML fallback
cs.AI,2021,IJCAI,Stochastic Market Games,https://doi.org/10.24963/ijcai.2021/54,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Tango: Declarative Semantics for Multiagent Communication Protocols,https://doi.org/10.24963/ijcai.2021/55,,,,,DBLP XML fallback
cs.AI,2021,IJCAI,Vitality Indices are Equivalent to Induced Game-Theoretic Centralities,https://doi.org/10.24963/ijcai.2021/56,,,,,DBLP XML fallback
